Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,CIN,NBA,C,64,NA,909,5.2,13.2,0.393,2.1,4.9,0.423,NA,NA,13,0.8,NA,NA,6.4,12.4
1967-68,23,CIN,NBA,C,66,NA,918,7.4,15.8,0.465,3,6,0.5,NA,NA,11,1.3,NA,NA,6.6,17.7
1968-69,24,CIN,NBA,C,82,NA,1334,6.6,14.4,0.459,3.6,5.6,0.647,NA,NA,10.9,1.3,NA,NA,5.2,16.8
1969-70,25,CHI,NBA,C,72,NA,1407,6.9,16.6,0.417,3.7,5.6,0.662,NA,NA,11.6,1.7,NA,NA,4.7,17.5
1970-71,26,CLE,NBA,C,82,NA,2425,8.4,18.4,0.455,4.8,7,0.687,NA,NA,10.6,1.2,NA,NA,4.4,21.6
1971-72,27,CLE,NBA,C,82,NA,2185,6.8,16.6,0.41,3.2,4.8,0.674,NA,NA,11.7,1.3,NA,NA,4,16.8
1972-73,28,TOT,NBA,C,57,NA,474,5.8,15.3,0.381,2,3.5,0.565,NA,NA,11.5,2.4,NA,NA,5.8,13.7
1972-73,28,CLE,NBA,C,12,NA,110,4.6,15.4,0.298,2.6,3.9,0.667,NA,NA,12.4,2.3,NA,NA,6.9,11.8
1972-73,28,PHO,NBA,C,45,NA,364,6.2,15.3,0.406,1.8,3.4,0.529,NA,NA,11.2,2.4,NA,NA,5.5,14.2
1973-74,29,CAP,NBA,C,39,NA,400,6.4,13.6,0.47,2.3,3.9,0.605,5.7,6.6,12.2,1.3,0.8,1.8,6.7,15.1
1974-75,30,TOT,NBA,C,45,NA,247,6.1,13.6,0.452,2.3,3.9,0.593,2.6,6.6,9.2,1.7,1,0.7,7.4,14.6
1974-75,30,PHI,NBA,C,4,NA,33,5.5,9.8,0.556,2.2,4.4,0.5,4.4,4.4,8.7,1.1,0,0,8.7,13.1
1974-75,30,MIL,NBA,C,41,NA,214,6.2,14.1,0.44,2.4,3.9,0.609,2.4,6.9,9.3,1.9,1.2,0.8,7.2,14.8
1975-76,31,LAL,NBA,C,1,NA,7,5.1,10.3,0.5,10.3,20.6,0.5,0,5.1,5.1,5.1,0,0,10.3,20.6
Career,NA,,NBA,,590,NA,10306,7,16.1,0.434,3.5,5.5,0.63,4.5,6.6,11.3,1.3,0.9,1.4,5.1,17.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CIN,NBA,,212,NA,3161,6.4,14.5,0.444,3,5.5,0.544,NA,NA,11.5,1.1,NA,NA,5.9,15.8
3 seasons,NA,CLE,NBA,,176,NA,4720,7.6,17.5,0.432,4,5.9,0.682,NA,NA,11.2,1.3,NA,NA,4.3,19.2
1 season,NA,CHI,NBA,,72,NA,1407,6.9,16.6,0.417,3.7,5.6,0.662,NA,NA,11.6,1.7,NA,NA,4.7,17.5
1 season,NA,PHO,NBA,,45,NA,364,6.2,15.3,0.406,1.8,3.4,0.529,NA,NA,11.2,2.4,NA,NA,5.5,14.2
1 season,NA,MIL,NBA,,41,NA,214,6.2,14.1,0.44,2.4,3.9,0.609,2.4,6.9,9.3,1.9,1.2,0.8,7.2,14.8
1 season,NA,CAP,NBA,,39,NA,400,6.4,13.6,0.47,2.3,3.9,0.605,5.7,6.6,12.2,1.3,0.8,1.8,6.7,15.1
1 season,NA,PHI,NBA,,4,NA,33,5.5,9.8,0.556,2.2,4.4,0.5,4.4,4.4,8.7,1.1,0,0,8.7,13.1
1 season,NA,LAL,NBA,,1,NA,7,5.1,10.3,0.5,10.3,20.6,0.5,0,5.1,5.1,5.1,0,0,10.3,20.6
