Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,29,CAP,NBA,C,1,NA,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,105
Career,NA,,NBA,,1,NA,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CAP,NBA,,1,NA,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,105
