Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,26,POR,NBA,SF,7,0,32,8.7,20.9,0.417,5.2,13.9,0.375,3.5,7,0.5,0,3.5,0,0,7,7,1.7,0,0,1.7,0,22.6,NA,97,110
Career,NA,,NBA,,7,0,32,8.7,20.9,0.417,5.2,13.9,0.375,3.5,7,0.5,0,3.5,0,0,7,7,1.7,0,0,1.7,0,22.6,NA,97,110
