,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,23,MIA,NBA,PG,19,170,100%,,,,,+7.1,-1.3,2,1,10,2,3,5,28,0,6
2012-13,24,MIA,NBA,PG,21,418,100%,,,,,+8.1,+1.3,12,5,18,3,6,2,96,1,7
2013-14,25,MIA,NBA,PG,20,404,100%,,,,,+6.2,+6.3,12,5,13,2,4,0,88,1,5
2014-15,26,NOP,NBA,PG,4,106,100%,,,,,+8.9,+36.2,2,3,8,2,3,1,15,1,2
2016-17,28,OKC,NBA,PG,4,25,100%,,,,,-67.1,-64.3,1,1,3,0,0,0,3,0,0
Career,,,NBA,,68,1123,100%,,,,,+5.7,+4.6,29,15,52,9,16,8,230,3,20
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,60,992,100%,,,,,+7.1,+2.9,26,11,41,7,13,7,212,2,18
1 season,,NOP,NBA,,4,106,100%,,,,,+8.9,+36.2,2,3,8,2,3,1,15,1,2
1 season,,OKC,NBA,,4,25,100%,,,,,-67.1,-64.3,1,1,3,0,0,0,3,0,0
