Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,25,BLB,BAA,NA,3,NA,NA,2,6,0.333,0,2,0,NA,0,3,4
Career,NA,,BAA,NA,3,NA,NA,2,6,0.333,0,2,0,NA,0,3,4
