Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,21,CHI,NBA,PG,82,NA,2753,7,14.6,0.48,NA,NA,NA,7,14.6,0.48,3.5,4.5,0.761,1.2,1.8,3,5.6,1.2,0.2,4,3.5,17.5
1979-80,22,CHI,NBA,SG,82,NA,3029,6.7,13.9,0.483,0.3,1.2,0.267,6.4,12.7,0.504,5.9,7.1,0.838,1.7,2.2,3.9,6.1,1.4,0.2,4.1,3.1,19.7
1980-81,23,CHI,NBA,SG,82,NA,2820,6.9,14,0.495,0.2,1.1,0.2,6.7,12.9,0.521,5.7,7,0.809,1.6,2.1,3.7,5.4,1.6,0.3,3.3,3.3,19.8
1981-82,24,CHI,NBA,SG,82,82,2838,7.1,15.1,0.469,0.3,1.3,0.25,6.8,13.9,0.489,4.6,5.7,0.808,1.5,2.5,4,6,1.1,0.2,3.5,3.1,19.1
1982-83,25,CHI,NBA,PG,82,81,2856,9.4,19.8,0.478,0.3,1.1,0.231,9.2,18.6,0.493,5.5,6.8,0.801,1.1,2.6,3.8,6.1,1.8,0.2,4,3.5,24.6
1983-84,26,TOT,NBA,PG,61,35,1498,6.3,15,0.419,0.2,1,0.167,6.1,14,0.437,5.1,6.8,0.762,1.2,1.9,3.1,8.5,1.2,0.3,3.7,4.1,17.9
1983-84,26,CHI,NBA,PG,31,5,601,5.5,14.2,0.388,0.2,0.9,0.2,5.3,13.3,0.401,5,6.5,0.778,1.3,1.5,2.8,8.5,1.3,0.2,3.5,4.7,16.2
1983-84,26,KCK,NBA,PG,30,30,897,6.8,15.6,0.438,0.2,1.1,0.148,6.7,14.5,0.46,5.2,6.9,0.751,1.2,2.2,3.3,8.4,1.2,0.4,3.9,3.7,19
1984-85,27,KCK,NBA,SG,82,80,2543,7.1,14.6,0.487,0.1,0.5,0.132,7,14,0.501,4.7,5.5,0.863,1.5,2.3,3.8,9.3,1.3,0.3,4.3,3.5,19
1985-86,28,SAC,NBA,SG,82,82,2919,6.7,14,0.48,0.1,0.4,0.171,6.7,13.6,0.49,5,6,0.827,0.9,2.8,3.7,9.7,1.4,0.2,4,2.8,18.5
1986-87,29,SAC,NBA,PG,79,76,2872,7.2,15.3,0.472,0.2,1,0.218,7,14.4,0.489,5.4,6.2,0.867,1.1,2.3,3.3,8.7,1,0.2,3.6,2.6,20.1
1987-88,30,SAC,NBA,SG,73,73,2653,8.4,17.9,0.47,0.2,0.8,0.271,8.2,17.1,0.479,4.3,5.2,0.831,1,2.2,3.1,6.3,0.8,0.2,3.2,2.3,21.4
1988-89,31,ATL,NBA,SG,82,82,2517,7.1,15.3,0.466,0.2,0.8,0.293,6.9,14.4,0.476,4.1,4.8,0.851,1.2,2.2,3.5,5.5,1.5,0.2,2.8,3.4,18.5
1989-90,32,ORL,NBA,SG,76,71,2350,7.9,18,0.439,0.4,1.6,0.248,7.5,16.4,0.458,5.8,6.8,0.853,1.1,2.2,3.4,6.2,0.9,0.2,3.5,3,22
1990-91,33,NJN,NBA,SG,81,81,2955,7.1,15.2,0.468,0.6,1.8,0.361,6.5,13.4,0.481,3.6,4.2,0.851,0.8,1.9,2.8,4.6,1,0.4,3.1,2.8,18.4
Career,NA,,NBA,,1026,743,34603,7.3,15.6,0.471,0.3,1.1,0.252,7.1,14.6,0.486,4.9,5.9,0.826,1.2,2.3,3.5,6.7,1.3,0.2,3.6,3.1,19.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,CHI,NBA,,441,168,14897,7.4,15.4,0.477,0.3,1.2,0.237,7.1,14.5,0.493,5.1,6.3,0.806,1.4,2.2,3.6,6,1.4,0.2,3.8,3.4,20
5 seasons,NA,"KCK,SAC",NBA,,346,341,11884,7.3,15.4,0.474,0.1,0.7,0.203,7.2,14.7,0.487,4.9,5.8,0.838,1.1,2.4,3.5,8.5,1.1,0.2,3.8,2.9,19.7
1 season,NA,ATL,NBA,,82,82,2517,7.1,15.3,0.466,0.2,0.8,0.293,6.9,14.4,0.476,4.1,4.8,0.851,1.2,2.2,3.5,5.5,1.5,0.2,2.8,3.4,18.5
1 season,NA,NJN,NBA,,81,81,2955,7.1,15.2,0.468,0.6,1.8,0.361,6.5,13.4,0.481,3.6,4.2,0.851,0.8,1.9,2.8,4.6,1,0.4,3.1,2.8,18.4
1 season,NA,ORL,NBA,,76,71,2350,7.9,18,0.439,0.4,1.6,0.248,7.5,16.4,0.458,5.8,6.8,0.853,1.1,2.2,3.4,6.2,0.9,0.2,3.5,3,22
