Season,Team,Lg,Salary
1984-85,Kansas City Kings,NBA,"$435,000"
1985-86,Sacramento Kings,NBA,"$485,000"
1987-88,Sacramento Kings,NBA,"$800,000"
1988-89,Atlanta Hawks,NBA,"$450,000"
1990-91,New Jersey Nets,NBA,"$765,000"
Career,(may be incomplete),,"$2,935,000"
