Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1984-85,22,POR,NBA,SF,8,60,22.5,0.55,0,0.258,8.6,7.5,8.1,14.4,5.4,1.9,5.5,23.7,NA,0.2,0.1,0.2,0.176,NA,3.2,4,7.2,0.1
1985-86,23,POR,NBA,SF,4,56,9.3,0.463,0.045,0.182,14.5,13.9,14.2,9.6,0.8,3.7,20.2,21.2,NA,-0.1,0,0,-0.017,NA,-4,-1.5,-5.4,0
1986-87,24,POR,NBA,SF,4,60,11.1,0.448,0,0.16,11.2,24.8,17.9,7.4,4,1,18.3,22.4,NA,-0.1,0.1,0,0.008,NA,-4.2,0.3,-3.9,0
1987-88,25,POR,NBA,SF,4,127,21.5,0.532,0.015,0.323,12.8,13.2,13,11.8,2.6,2.2,6.3,24.2,NA,0.3,0.2,0.5,0.198,NA,5.4,1.2,6.6,0.3
1988-89,26,POR,NBA,SF,3,117,20.3,0.551,0.043,0.404,9.3,14,11.4,8.6,4.2,0.6,6.7,20.6,NA,0.3,0,0.3,0.128,NA,2.4,1.8,4.2,0.2
1989-90,27,POR,NBA,SF,21,831,16.1,0.513,0.008,0.399,8.4,15,11.6,9,2,1.4,9.6,23.1,NA,0.8,1.1,1.9,0.11,NA,1,0.8,1.9,0.8
1990-91,28,POR,NBA,SF,16,588,18.1,0.529,0,0.447,10.1,12.3,11.2,13.2,2.4,0.8,5.9,21,NA,1.4,0.7,2.1,0.172,NA,2.8,1.6,4.4,1
1991-92,29,POR,NBA,SF,21,756,16.9,0.555,0.012,0.444,9.6,16.5,13.1,15.3,2.8,1.7,14.7,20.5,NA,0.9,1.1,2,0.128,NA,1.4,2.2,3.7,1.1
1992-93,30,POR,NBA,SF,4,98,24.4,0.576,0.024,0.405,10,29.1,18.6,7.9,2.1,1.3,3.9,22.3,NA,0.4,0.2,0.6,0.276,NA,4.5,3.8,8.3,0.2
1993-94,31,POR,NBA,SF,3,38,6.5,0.302,0,0.313,13.8,12.8,13.3,0,1.3,2,0,20.2,NA,-0.1,0,-0.1,-0.096,NA,-4.3,-4.8,-9,-0.1
1994-95,32,POR,NBA,SF,3,63,22.2,0.594,0.071,0.321,3.5,13.1,7.8,8.7,2.5,1.4,0,23.2,NA,0.2,0,0.2,0.123,NA,1.7,1.8,3.5,0.1
1996-97,34,LAL,NBA,SF,9,210,14.5,0.565,0.029,0.543,8.3,19.8,14.1,11.4,2.4,2.4,6.5,10.6,NA,0.5,0.3,0.8,0.176,NA,0.3,4.1,4.4,0.3
1997-98,35,SEA,NBA,SF,10,213,14.1,0.485,0.042,0.264,9.7,12.8,11.3,7.1,2.6,3.9,13.9,20.8,NA,0.1,0.1,0.2,0.034,NA,-2.1,1,-1.1,0.1
1998-99,36,SAS,NBA,SF,14,152,7.5,0.391,0.093,0.163,8.4,14.9,11.9,4.7,2.2,0.5,11.5,17,NA,-0.1,0.3,0.1,0.046,NA,-4.7,0.9,-3.8,-0.1
1999-00,37,SAS,NBA,SF,2,25,0.2,0.143,0,0,8.3,8,8.1,7.3,4.2,2.8,12.5,14.5,NA,-0.1,0.1,0,-0.072,NA,-8.8,3.8,-4.9,0
Career,NA,,NBA,,126,3394,16.4,0.521,0.016,0.384,9.4,15.2,12.3,11,2.5,1.6,9.8,20.8,NA,4.4,4.3,8.8,0.124,NA,1,1.6,2.6,3.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,POR,NBA,,91,2794,17.4,0.529,0.012,0.398,9.5,15.2,12.2,11.6,2.5,1.4,9.6,21.8,NA,4.1,3.6,7.7,0.133,NA,1.7,1.5,3.2,3.6
2 seasons,NA,SAS,NBA,,16,177,6.5,0.358,0.08,0.14,8.4,13.9,11.4,5.1,2.5,0.8,11.7,16.6,NA,-0.3,0.4,0.1,0.029,NA,-5.3,1.3,-3.9,-0.1
1 season,NA,SEA,NBA,,10,213,14.1,0.485,0.042,0.264,9.7,12.8,11.3,7.1,2.6,3.9,13.9,20.8,NA,0.1,0.1,0.2,0.034,NA,-2.1,1,-1.1,0.1
1 season,NA,LAL,NBA,,9,210,14.5,0.565,0.029,0.543,8.3,19.8,14.1,11.4,2.4,2.4,6.5,10.6,NA,0.5,0.3,0.8,0.176,NA,0.3,4.1,4.4,0.3
