,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1980-81,18,LONGWOOD,28,,197,313,,,78,133,,249,30,61,32,63,83,472,.629,,.586,,16.9,8.9,1.1
1981-82,19,LONGWOOD,23,,165,282,,,62,98,,260,61,45,26,64,83,392,.585,,.633,,17.0,11.3,2.7
1982-83,20,LONGWOOD,25,,144,257,,,76,125,,270,77,71,42,77,90,364,.560,,.608,,14.6,10.8,3.1
1983-84,21,LONGWOOD,27,,214,411,,,100,165,,383,98,78,42,98,82,528,.521,,.606,,19.6,14.2,3.6
Career,,,103,,720,1263,,,316,521,,1162,266,255,142,302,338,1756,.570,,.607,,17.0,11.3,2.6
