,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,18,LOUISVILLE,30,525,70,125,1,3,28,56,50,130,16,28,20,27,66,169,.560,.333,.500,17.5,5.6,4.3,0.5
2016-17,19,LOUISVILLE,34,653,79,134,0,3,42,77,65,188,27,22,29,43,88,200,.590,.000,.545,19.2,5.9,5.5,0.8
2017-18,20,LOUISVILLE,36,995,183,337,5,19,73,114,113,312,46,54,62,61,107,444,.543,.263,.640,27.6,12.3,8.7,1.3
Career,,,100,2173,332,596,6,25,143,247,228,630,89,104,111,131,261,813,.557,.240,.579,21.7,8.1,6.3,0.9
