,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,21,PHO,NBA,PG,48,702,.371,17.7,.517,.192,.079,.046,.199,.483,.423,.586,.167,.857,.267,.315,.273,.000,0,.957,.096,.286,0,0
2013-14,22,LAL,NBA,PG,54,1564,.406,16.5,.575,.232,.093,.060,.191,.425,.411,.536,.308,.400,.313,.399,.212,.000,0,.873,.039,.429,0,0
2014-15,23,MIL,NBA,PG,28,417,.455,15.7,.545,.218,.129,.099,.099,.455,.509,.682,.308,.500,.400,.391,.357,.000,0,.722,.196,.111,0,0
2015-16,24,PHI,NBA,PG,30,400,.364,16.4,.585,.169,.127,.119,.169,.415,.391,.550,.267,.429,.300,.327,.296,.000,0,.875,.224,.364,1,0
Career,,,NBA,,160,3083,.399,16.6,.561,.213,.100,.071,.177,.439,.422,.565,.278,.482,.307,.370,.257,.000,0,.867,.098,.294,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,54,1564,.406,16.5,.575,.232,.093,.060,.191,.425,.411,.536,.308,.400,.313,.399,.212,.000,0,.873,.039,.429,0,0
1 season,,PHO,NBA,,48,702,.371,17.7,.517,.192,.079,.046,.199,.483,.423,.586,.167,.857,.267,.315,.273,.000,0,.957,.096,.286,0,0
1 season,,PHI,NBA,,30,400,.364,16.4,.585,.169,.127,.119,.169,.415,.391,.550,.267,.429,.300,.327,.296,.000,0,.875,.224,.364,1,0
1 season,,MIL,NBA,,28,417,.455,15.7,.545,.218,.129,.099,.099,.455,.509,.682,.308,.500,.400,.391,.357,.000,0,.722,.196,.111,0,0
