Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,30,TOT,BAA,NA,57,NA,NA,130,548,0.237,94,138,0.681,NA,56,123,354
1946-47,30,CLR,BAA,NA,16,NA,NA,43,176,0.244,20,31,0.645,NA,17,29,106
1946-47,30,TRH,BAA,NA,41,NA,NA,87,372,0.234,74,107,0.692,NA,39,94,248
1947-48,31,BLB,BAA,NA,48,NA,NA,133,469,0.284,117,160,0.731,NA,28,116,383
1948-49,32,WSC,BAA,NA,50,NA,NA,65,278,0.234,65,91,0.714,NA,53,107,195
1949-50,33,TOT,NBA,NA,50,NA,NA,63,212,0.297,83,110,0.755,NA,66,106,209
1949-50,33,WSC,NBA,NA,13,NA,NA,12,45,0.267,19,28,0.679,NA,10,27,43
1949-50,33,TRI,NBA,NA,8,NA,NA,13,45,0.289,15,21,0.714,NA,8,12,41
1949-50,33,SHE,NBA,NA,29,NA,NA,38,122,0.311,49,61,0.803,NA,48,67,125
Career,NA,,TOT,NA,205,NA,NA,391,1507,0.259,359,499,0.719,NA,203,452,1141
,NA,,BAA,NA,155,NA,NA,328,1295,0.253,276,389,0.71,NA,137,346,932
,NA,,NBA,NA,50,NA,NA,63,212,0.297,83,110,0.755,NA,66,106,209
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSC,BAA,NA,63,NA,NA,77,323,0.238,84,119,0.706,NA,63,134,238
1 season,NA,BLB,BAA,NA,48,NA,NA,133,469,0.284,117,160,0.731,NA,28,116,383
1 season,NA,TRH,BAA,NA,41,NA,NA,87,372,0.234,74,107,0.692,NA,39,94,248
1 season,NA,SHE,NBA,NA,29,NA,NA,38,122,0.311,49,61,0.803,NA,48,67,125
1 season,NA,CLR,BAA,NA,16,NA,NA,43,176,0.244,20,31,0.645,NA,17,29,106
1 season,NA,TRI,NBA,NA,8,NA,NA,13,45,0.289,15,21,0.714,NA,8,12,41
