Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,31,BLB,BAA,NA,11,NA,NA,2,10.4,0.193,3.5,4.6,0.745,NA,0.6,2.7,7.5
1948-49,32,WSC,BAA,NA,11,NA,NA,1.5,6.7,0.23,1.8,3.2,0.571,NA,2.5,3.3,4.9
1949-50,33,SHE,NBA,NA,3,NA,NA,0.3,3,0.111,3.3,3.3,1,NA,0.7,4,4
Career,NA,,TOT,NA,25,NA,NA,1.6,7.9,0.203,2.7,3.8,0.708,NA,1.4,3.1,5.9
,NA,,BAA,NA,22,NA,NA,1.8,8.5,0.207,2.6,3.9,0.674,NA,1.5,3,6.2
,NA,,NBA,NA,3,NA,NA,0.3,3,0.111,3.3,3.3,1,NA,0.7,4,4
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,11,NA,NA,2,10.4,0.193,3.5,4.6,0.745,NA,0.6,2.7,7.5
1 season,NA,WSC,BAA,NA,11,NA,NA,1.5,6.7,0.23,1.8,3.2,0.571,NA,2.5,3.3,4.9
1 season,NA,SHE,NBA,NA,3,NA,NA,0.3,3,0.111,3.3,3.3,1,NA,0.7,4,4
