Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,31,BLB,BAA,NA,11,NA,NA,22,114,0.193,38,51,0.745,NA,7,30,82
1948-49,32,WSC,BAA,NA,11,NA,NA,17,74,0.23,20,35,0.571,NA,27,36,54
1949-50,33,SHE,NBA,NA,3,NA,NA,1,9,0.111,10,10,1,NA,2,12,12
Career,NA,,TOT,NA,25,NA,NA,40,197,0.203,68,96,0.708,NA,36,78,148
,NA,,BAA,NA,22,NA,NA,39,188,0.207,58,86,0.674,NA,34,66,136
,NA,,NBA,NA,3,NA,NA,1,9,0.111,10,10,1,NA,2,12,12
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,11,NA,NA,22,114,0.193,38,51,0.745,NA,7,30,82
1 season,NA,WSC,BAA,NA,11,NA,NA,17,74,0.23,20,35,0.571,NA,27,36,54
1 season,NA,SHE,NBA,NA,3,NA,NA,1,9,0.111,10,10,1,NA,2,12,12
