Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,31,BLB,BAA,NA,11,NA,NA,NA,NA,0.193,NA,NA,0.745,NA,NA,NA,NA
1948-49,32,WSC,BAA,NA,11,NA,NA,NA,NA,0.23,NA,NA,0.571,NA,NA,NA,NA
1949-50,33,SHE,NBA,NA,3,NA,NA,NA,NA,0.111,NA,NA,1,NA,NA,NA,NA
Career,NA,,TOT,NA,25,NA,NA,NA,NA,0.203,NA,NA,0.708,NA,NA,NA,NA
,NA,,BAA,NA,22,NA,NA,NA,NA,0.207,NA,NA,0.674,NA,NA,NA,NA
,NA,,NBA,NA,3,NA,NA,NA,NA,0.111,NA,NA,1,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,11,NA,NA,NA,NA,0.193,NA,NA,0.745,NA,NA,NA,NA
1 season,NA,WSC,BAA,NA,11,NA,NA,NA,NA,0.23,NA,NA,0.571,NA,NA,NA,NA
1 season,NA,SHE,NBA,NA,3,NA,NA,NA,NA,0.111,NA,NA,1,NA,NA,NA,NA
