Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,30,TOT,BAA,NA,57,NA,NA,2.3,9.6,0.237,1.6,2.4,0.681,NA,1,2.2,6.2
1946-47,30,CLR,BAA,NA,16,NA,NA,2.7,11,0.244,1.3,1.9,0.645,NA,1.1,1.8,6.6
1946-47,30,TRH,BAA,NA,41,NA,NA,2.1,9.1,0.234,1.8,2.6,0.692,NA,1,2.3,6
1947-48,31,BLB,BAA,NA,48,NA,NA,2.8,9.8,0.284,2.4,3.3,0.731,NA,0.6,2.4,8
1948-49,32,WSC,BAA,NA,50,NA,NA,1.3,5.6,0.234,1.3,1.8,0.714,NA,1.1,2.1,3.9
1949-50,33,TOT,NBA,NA,50,NA,NA,1.3,4.2,0.297,1.7,2.2,0.755,NA,1.3,2.1,4.2
1949-50,33,WSC,NBA,NA,13,NA,NA,0.9,3.5,0.267,1.5,2.2,0.679,NA,0.8,2.1,3.3
1949-50,33,TRI,NBA,NA,8,NA,NA,1.6,5.6,0.289,1.9,2.6,0.714,NA,1,1.5,5.1
1949-50,33,SHE,NBA,NA,29,NA,NA,1.3,4.2,0.311,1.7,2.1,0.803,NA,1.7,2.3,4.3
Career,NA,,TOT,NA,205,NA,NA,1.9,7.4,0.259,1.8,2.4,0.719,NA,1,2.2,5.6
,NA,,BAA,NA,155,NA,NA,2.1,8.4,0.253,1.8,2.5,0.71,NA,0.9,2.2,6
,NA,,NBA,NA,50,NA,NA,1.3,4.2,0.297,1.7,2.2,0.755,NA,1.3,2.1,4.2
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSC,BAA,NA,63,NA,NA,1.2,5.1,0.238,1.3,1.9,0.706,NA,1,2.1,3.8
1 season,NA,BLB,BAA,NA,48,NA,NA,2.8,9.8,0.284,2.4,3.3,0.731,NA,0.6,2.4,8
1 season,NA,TRH,BAA,NA,41,NA,NA,2.1,9.1,0.234,1.8,2.6,0.692,NA,1,2.3,6
1 season,NA,SHE,NBA,NA,29,NA,NA,1.3,4.2,0.311,1.7,2.1,0.803,NA,1.7,2.3,4.3
1 season,NA,CLR,BAA,NA,16,NA,NA,2.7,11,0.244,1.3,1.9,0.645,NA,1.1,1.8,6.6
1 season,NA,TRI,NBA,NA,8,NA,NA,1.6,5.6,0.289,1.9,2.6,0.714,NA,1,1.5,5.1
