Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1947-48,31,BLB,BAA,NA,11,NA,NA,0.3,0.447,NA,NA,NA,NA,NA,-0.1,0.1,0,NA
1948-49,32,WSC,BAA,NA,11,NA,NA,0.302,0.473,NA,NA,NA,NA,NA,-0.4,0.5,0,NA
1949-50,33,SHE,NBA,NA,3,NA,NA,0.448,1.111,NA,NA,NA,NA,NA,0.1,0,0.1,NA
Career,NA,,TOT,NA,25,NA,NA,0.309,0.487,NA,NA,NA,NA,NA,-0.5,0.6,0.1,NA
,NA,,BAA,NA,22,NA,NA,0.301,0.457,NA,NA,NA,NA,NA,-0.6,0.6,0,NA
,NA,,NBA,NA,3,NA,NA,0.448,1.111,NA,NA,NA,NA,NA,0.1,0,0.1,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,11,NA,NA,0.3,0.447,NA,NA,NA,NA,NA,-0.1,0.1,0,NA
1 season,NA,WSC,BAA,NA,11,NA,NA,0.302,0.473,NA,NA,NA,NA,NA,-0.4,0.5,0,NA
1 season,NA,SHE,NBA,NA,3,NA,NA,0.448,1.111,NA,NA,NA,NA,NA,0.1,0,0.1,NA
