,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,19,VCU,32,,63,125,0,0,31,68,,165,4,11,95,25,,157,.504,,.456,,4.9,5.2,0.1
2008-09,20,VCU,34,,156,306,0,0,72,129,,292,13,22,92,72,,384,.510,,.558,,11.3,8.6,0.4
2009-10,21,VCU,35,941,196,367,4,16,107,167,106,319,34,26,90,58,103,503,.534,.250,.641,26.9,14.4,9.1,1.0
Career,,,101,941,415,798,4,16,210,364,106,776,51,59,277,155,103,1044,.520,.250,.577,26.9,10.3,7.7,0.5
