,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,MIL,NBA,C,60,872,,,,28%,72%,-8.7,-10.1,5,11,72,13,19,3,39,4,13
2011-12,23,MIL,NBA,PF,52,643,,,,22%,79%,+8.4,+10.3,13,10,74,7,17,4,73,4,13
2012-13,24,MIL,NBA,C,71,1937,,,,5%,95%,+0.7,+5.0,27,27,140,20,66,6,187,12,35
2013-14,25,MIL,NBA,C,23,584,,,,2%,98%,-9.3,-0.4,8,6,34,8,20,1,38,5,22
2014-15,26,MIL,NBA,C,27,586,,,,,100%,-6.5,-8.5,6,6,47,5,25,0,49,6,17
2016-17,28,CLE,NBA,C,5,13,,,,,100%,-11.4,-14.8,1,0,3,1,1,0,0,0,0
Career,,,NBA,,238,4635,,,,11%,89%,-2.2,+0.4,60,60,370,54,148,14,386,31,100
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MIL,NBA,,233,4622,,,,11%,89%,-2.2,+0.5,59,60,367,53,147,14,386,31,100
1 season,,CLE,NBA,,5,13,,,,,100%,-11.4,-14.8,1,0,3,1,1,0,0,0,0
