Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,23,HOU,NBA,PF,7,0,15,2.4,4.8,0.5,0,0,NA,2.4,4.8,0.5,16.8,24,0.7,2.4,7.2,9.6,0,0,0,4.8,2.4,21.6
1997-98,24,HOU,NBA,PF,3,0,23,9.4,18.8,0.5,0,1.6,0,9.4,17.2,0.545,6.3,7.8,0.8,4.7,6.3,11,0,0,1.6,0,1.6,25
1998-99,25,HOU,NBA,PF,4,0,42,7.7,12,0.643,0,0,NA,7.7,12,0.643,3.4,5.1,0.667,4.3,7.7,12,0.9,0,0.9,2.6,1.7,18.9
2000-01,27,NYK,NBA,C,5,1,77,3.3,6.5,0.5,0,0,NA,3.3,6.5,0.5,1.9,2.3,0.8,3.3,3.7,7,0.9,1.9,0.9,1.4,7.5,8.4
2004-05,31,CHI,NBA,PF,6,6,103,7.3,14.7,0.5,0,0,NA,7.3,14.7,0.5,2.1,3.8,0.545,2.1,3.1,5.2,1,0.3,0,2.8,6.6,16.8
2005-06,32,CHI,NBA,C,3,0,15,0,7.2,0,0,0,NA,0,7.2,0,0,0,NA,0,4.8,4.8,0,2.4,0,0,4.8,0
Career,NA,,NBA,,28,7,275,5.8,11.4,0.506,0,0.1,0,5.8,11.3,0.512,3.3,4.8,0.676,2.9,4.6,7.5,0.8,0.8,0.5,2.1,5.4,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,14,0,80,7.2,12.6,0.571,0,0.5,0,7.2,12.2,0.593,6.8,9.5,0.714,4.1,7.2,11.3,0.5,0,0.9,2.3,1.8,21.2
2 seasons,NA,CHI,NBA,,9,6,118,6.4,13.7,0.467,0,0,NA,6.4,13.7,0.467,1.8,3.4,0.545,1.8,3.4,5.2,0.9,0.6,0,2.4,6.4,14.6
1 season,NA,NYK,NBA,,5,1,77,3.3,6.5,0.5,0,0,NA,3.3,6.5,0.5,1.9,2.3,0.8,3.3,3.7,7,0.9,1.9,0.9,1.4,7.5,8.4
