Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,26,KEN,ABA,SG,2,NA,9,2,2,1,0,0,NA,2,2,1,1,2,2,1,NA,NA,1,1,0,3,6
Career,NA,,ABA,,2,NA,9,2,2,1,0,0,NA,2,2,1,1,2,2,1,NA,NA,1,1,0,3,6
