Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,22,TOT,NBA,SG,42,18,1027,192,500,0.384,33,128,0.258,159,372,0.427,0.417,73,84,0.869,31,74,105,117,39,3,83,63,490
2010-11,22,ATL,NBA,SG,16,0,160,27,77,0.351,9,27,0.333,18,50,0.36,0.409,4,6,0.667,9,19,28,15,3,0,15,13,67
2010-11,22,WAS,NBA,SG,26,18,867,165,423,0.39,24,101,0.238,141,322,0.438,0.418,69,78,0.885,22,55,77,102,36,3,68,50,423
2011-12,23,WAS,NBA,SG,64,32,1753,349,872,0.4,79,273,0.289,270,599,0.451,0.446,161,203,0.793,44,124,168,190,59,5,141,111,938
2012-13,24,TOT,NBA,SG,70,14,1709,301,725,0.415,83,246,0.337,218,479,0.455,0.472,129,159,0.811,44,165,209,225,39,7,141,106,814
2012-13,24,WAS,NBA,SG,43,12,1127,211,508,0.415,59,171,0.345,152,337,0.451,0.473,87,106,0.821,31,104,135,157,27,5,97,61,568
2012-13,24,BOS,NBA,SG,27,2,582,90,217,0.415,24,75,0.32,66,142,0.465,0.47,42,53,0.792,13,61,74,68,12,2,44,45,246
2013-14,25,TOT,NBA,SG-PG,81,35,1859,327,788,0.415,90,285,0.316,237,503,0.471,0.472,146,169,0.864,28,155,183,281,47,5,134,120,890
2013-14,25,BOS,NBA,PG,39,35,1198,188,455,0.413,50,157,0.318,138,298,0.463,0.468,110,126,0.873,18,102,120,224,34,3,84,76,536
2013-14,25,GSW,NBA,SG,42,0,661,139,333,0.417,40,128,0.313,99,205,0.483,0.477,36,43,0.837,10,53,63,57,13,2,50,44,354
2016-17,28,NOP,NBA,SG,19,0,442,105,218,0.482,37,95,0.389,68,123,0.553,0.567,20,26,0.769,4,30,34,57,11,2,25,30,267
2017-18,29,NOP,NBA,SG,5,0,53,12,27,0.444,8,14,0.571,4,13,0.308,0.593,1,1,1,2,2,4,13,1,1,5,7,33
Career,NA,,NBA,,281,99,6843,1286,3130,0.411,330,1041,0.317,956,2089,0.458,0.464,530,642,0.826,153,550,703,883,196,23,529,437,3432
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,WAS,NBA,,133,62,3747,725,1803,0.402,162,545,0.297,563,1258,0.448,0.447,317,387,0.819,97,283,380,449,122,13,306,222,1929
2 seasons,NA,BOS,NBA,,66,37,1780,278,672,0.414,74,232,0.319,204,440,0.464,0.469,152,179,0.849,31,163,194,292,46,5,128,121,782
1 season,NA,GSW,NBA,,42,0,661,139,333,0.417,40,128,0.313,99,205,0.483,0.477,36,43,0.837,10,53,63,57,13,2,50,44,354
2 seasons,NA,NOP,NBA,,24,0,495,117,245,0.478,45,109,0.413,72,136,0.529,0.569,21,27,0.778,6,32,38,70,12,3,30,37,300
1 season,NA,ATL,NBA,,16,0,160,27,77,0.351,9,27,0.333,18,50,0.36,0.409,4,6,0.667,9,19,28,15,3,0,15,13,67
