,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,TOT,NBA,SG,42,1027,22%,78%,,,,-11.0,-7.4,43,24,31,9,31,9,245,7,20
2010-11,22,ATL,NBA,SG,16,160,33%,67%,,,,-10.6,-10.2,9,3,6,2,3,1,31,0,6
2010-11,22,WAS,NBA,SG,26,867,20%,80%,,,,-11.1,-3.8,34,21,25,7,28,8,214,7,14
2011-12,23,WAS,NBA,SG,64,1753,3%,96%,1%,,,-9.3,-7.5,72,35,53,22,83,8,412,22,32
2012-13,24,TOT,NBA,SG,70,1709,32%,65%,3%,,,-5.4,-4.8,80,30,43,17,59,7,489,12,26
2012-13,24,WAS,NBA,SG,43,1127,39%,62%,,,,-8.7,-8.1,52,23,24,11,40,6,336,11,20
2012-13,24,BOS,NBA,SG,27,582,20%,70%,10%,,,+0.9,+1.6,28,7,19,6,19,1,153,1,6
2013-14,25,TOT,NBA,SG-PG,81,1859,22%,76%,3%,,,-5.2,-6.8,59,40,56,20,56,5,648,13,21
2013-14,25,BOS,NBA,PG,39,1198,22%,78%,,,,-4.2,+1.3,40,28,34,9,37,4,515,8,12
2013-14,25,GSW,NBA,SG,42,661,22%,71%,6%,,,-6.9,-14.3,19,12,22,11,19,1,133,5,9
2016-17,28,NOP,NBA,SG,19,442,,47%,53%,,,+0.1,+2.3,15,5,18,3,11,1,131,4,1
2017-18,29,NOP,NBA,SG,5,53,23%,68%,10%,,,-12.1,-14.1,1,3,3,0,0,0,33,0,2
Career,,,NBA,,281,6843,18%,77%,5%,,,-6.9,-6.0,270,137,204,71,240,30,1958,58,102
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,133,3747,17%,82%,,,,-9.5,-6.8,158,79,102,40,151,22,962,40,66
2 seasons,,BOS,NBA,,66,1780,21%,75%,3%,,,-2.5,+1.4,68,35,53,15,56,5,668,9,18
1 season,,GSW,NBA,,42,661,22%,71%,6%,,,-6.9,-14.3,19,12,22,11,19,1,133,5,9
2 seasons,,NOP,NBA,,24,495,2%,49%,48%,,,-1.2,+0.6,16,8,21,3,11,1,164,4,3
1 season,,ATL,NBA,,16,160,33%,67%,,,,-10.6,-10.2,9,3,6,2,3,1,31,0,6
