,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,24,BOS,NBA,SG,5,59,.304,17.2,.478,.087,.261,.043,.087,.522,.364,.000,.500,1.000,.000,.250,.500,.000,0,.667,.250,.333,0,0
2013-14,25,GSW,NBA,SG,6,57,.364,10.8,.788,.242,.333,.152,.061,.212,.385,.625,.364,.000,.500,.286,.200,.030,1,.500,.143,1.000,0,0
2017-18,29,NOP,NBA,SG,2,15,.615,20.2,.385,.077,.077,.154,.077,.615,1.000,1.000,1.000,1.000,1.000,.375,.000,.000,0,.333,.125,.000,0,0
Career,,,NBA,,13,131,.391,14.7,.609,.159,.261,.116,.072,.391,.452,.545,.444,.375,.400,.296,.211,.014,1,.500,.185,.400,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,GSW,NBA,,6,57,.364,10.8,.788,.242,.333,.152,.061,.212,.385,.625,.364,.000,.500,.286,.200,.030,1,.500,.143,1.000,0,0
1 season,,BOS,NBA,,5,59,.304,17.2,.478,.087,.261,.043,.087,.522,.364,.000,.500,1.000,.000,.250,.500,.000,0,.667,.250,.333,0,0
1 season,,NOP,NBA,,2,15,.615,20.2,.385,.077,.077,.154,.077,.615,1.000,1.000,1.000,1.000,1.000,.375,.000,.000,0,.333,.125,.000,0,0
