,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2000-01,19,FRESNOST,25,807,110,281,20,70,97,138,,144,200,41,5,130,67,337,.391,.286,.703,32.3,13.5,5.8,8.0
Career,,,25,807,110,281,20,70,97,138,,144,200,41,5,130,67,337,.391,.286,.703,32.3,13.5,5.8,8.0
