Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,27,ATL,NBA,SG,1,0,23:00,6,9,0.667,NA,NA,NA,0,1,0,NA,4,3,NA,NA,NA,5,12
1969-70,28,ATL,NBA,SG,1,0,19:00,5,11,0.455,NA,NA,NA,3,4,0.75,NA,7,1,NA,NA,NA,2,13
1970-71,29,CAR,ABA,SF,1,NA,32:00,10,19,0.526,0,0,NA,1,3,0.333,3,8,3,NA,NA,1,3,21
1972-73,31,CAR,ABA,SF,1,NA,23:00,3,5,0.6,0,0,NA,1,1,1,0,5,2,1,1,7,2,7
Career,NA,,TOT,,4,0,97,24,44,0.545,0,0,NA,5,9,0.556,3,24,9,1,1,8,12,53
,NA,,ABA,,2,NA,55,13,24,0.542,0,0,NA,2,4,0.5,3,13,5,1,1,8,5,28
,NA,,NBA,,2,0,42,11,20,0.55,NA,NA,NA,3,5,0.6,NA,11,4,NA,NA,NA,7,25
