Season,Team,Lg,Salary
2016-17,Philadelphia 76ers,NBA,"$297,311"
2016-17,New York Knicks,NBA,"$243,860"
2018-19,Washington Wizards,NBA,"$991,072"
Career,(may be incomplete),,"$1,532,243"
