Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,CHI,NBA,C,74,31,1534,177,367,0.482,0,1,0,177,366,0.484,0.482,134,194,0.691,174,242,416,84,68,64,89,173,488
2008-09,23,CHI,NBA,C,80,55,1938,207,372,0.556,0,1,0,207,371,0.558,0.556,123,182,0.676,244,362,606,106,49,110,82,238,537
2009-10,24,CHI,NBA,C,64,54,1925,262,520,0.504,0,0,NA,262,520,0.504,0.504,163,219,0.744,220,484,704,132,32,100,117,198,687
2010-11,25,CHI,NBA,C,48,48,1576,211,402,0.525,0,1,0,211,401,0.526,0.525,139,188,0.739,182,316,498,107,48,72,90,156,561
2011-12,26,CHI,NBA,C,64,64,1945,249,490,0.508,0,1,0,249,489,0.509,0.508,154,206,0.748,242,387,629,160,41,92,92,162,652
2012-13,27,CHI,NBA,C,66,64,2426,303,630,0.481,0,5,0,303,625,0.485,0.481,178,237,0.751,260,473,733,262,78,141,176,185,784
2013-14,28,CHI,NBA,C,80,80,2820,380,800,0.475,0,2,0,380,798,0.476,0.475,247,335,0.737,282,618,900,431,99,121,194,245,1007
2014-15,29,CHI,NBA,C,67,67,2049,190,427,0.445,0,2,0,190,425,0.447,0.445,105,174,0.603,219,427,646,312,48,74,123,203,485
2015-16,30,CHI,NBA,C,29,2,635,51,133,0.383,0,1,0,51,132,0.386,0.383,22,45,0.489,87,168,255,110,18,29,52,77,124
2016-17,31,NYK,NBA,C,46,46,1015,99,202,0.49,0,1,0,99,201,0.493,0.49,34,78,0.436,162,241,403,103,30,37,58,127,232
2017-18,32,NYK,NBA,C,7,0,40,5,10,0.5,0,0,NA,5,10,0.5,0.5,2,4,0.5,6,8,14,4,2,2,4,5,12
2018-19,33,MEM,NBA,C,42,1,693,110,213,0.516,0,1,0,110,212,0.519,0.516,78,109,0.716,58,180,238,89,20,31,50,96,298
Career,NA,,NBA,,667,512,18596,2244,4566,0.491,0,16,0,2244,4550,0.493,0.491,1379,1971,0.7,2136,3906,6042,1900,533,873,1127,1865,5867
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,CHI,NBA,,572,465,16848,2030,4141,0.49,0,14,0,2030,4127,0.492,0.49,1265,1780,0.711,1910,3477,5387,1704,481,803,1015,1637,5325
2 seasons,NA,NYK,NBA,,53,46,1055,104,212,0.491,0,1,0,104,211,0.493,0.491,36,82,0.439,168,249,417,107,32,39,62,132,244
1 season,NA,MEM,NBA,,42,1,693,110,213,0.516,0,1,0,110,212,0.519,0.516,78,109,0.716,58,180,238,89,20,31,50,96,298
