,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,23,CHI,NBA,C,7,271,,,,37%,63%,-11.0,-21.3,1,3,19,0,9,2,35,3,5
2009-10,24,CHI,NBA,C,5,188,,,,27%,73%,-9.2,+6.5,6,4,6,2,9,3,28,1,7
2010-11,25,CHI,NBA,C,16,529,,,,,100%,+6.0,+4.7,6,8,28,3,21,2,88,3,13
2011-12,26,CHI,NBA,C,3,99,,,,,100%,-1.1,+1.5,0,0,3,1,3,1,20,1,2
2012-13,27,CHI,NBA,C,12,409,,,,,100%,-10.1,-9.5,13,7,21,3,12,0,61,2,9
2013-14,28,CHI,NBA,C,5,210,,,,,100%,-6.4,-7.7,12,3,8,3,7,3,53,1,3
2014-15,29,CHI,NBA,C,12,395,,,,,100%,+2.9,-0.2,17,2,19,0,8,1,87,0,9
Career,,,NBA,,60,2101,,,,7%,93%,-2.8,-3.6,55,27,104,12,69,12,372,11,48
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,CHI,NBA,,60,2101,,,,7%,93%,-2.8,-3.6,55,27,104,12,69,12,372,11,48
