,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,22,CHI,NBA,C,74,1534,,,,10%,90%,0.0,+5.1,32,28,106,7,90,10,185,13,44
2008-09,23,CHI,NBA,C,80,1938,,,,15%,85%,+2.6,+5.3,25,17,133,17,86,13,227,21,51
2009-10,24,CHI,NBA,C,64,1925,,,,22%,78%,-1.3,+0.5,51,18,91,19,96,11,286,16,46
2010-11,25,CHI,NBA,C,48,1576,,,,5%,95%,+5.6,-4.4,34,20,63,16,85,3,235,17,48
2011-12,26,CHI,NBA,C,64,1945,,,,,100%,+7.7,-4.9,40,28,75,8,81,5,351,12,61
2012-13,27,CHI,NBA,C,66,2426,,,,,100%,+1.4,+2.0,99,40,87,14,101,10,573,16,60
2013-14,28,CHI,NBA,C,80,2820,,,,,100%,+4.0,+6.6,98,46,108,30,140,15,954,30,75
2014-15,29,CHI,NBA,C,67,2049,,,,,100%,+2.2,-2.4,66,23,88,19,69,6,707,7,44
2015-16,30,CHI,NBA,C,29,635,,,,21%,79%,-0.4,+1.6,33,6,38,4,16,1,254,1,16
2016-17,31,NYK,NBA,C,46,1015,,,,3%,97%,-6.5,-3.5,30,9,57,10,29,3,232,4,11
2017-18,32,NYK,NBA,C,7,40,,,,14%,87%,-4.2,-0.3,3,0,3,0,2,0,10,0,0
2018-19,33,MEM,NBA,C,42,693,,,,8%,92%,+2.1,+5.7,19,13,45,12,45,3,200,4,24
Career,,,NBA,,667,18596,,,,6%,94%,+2.1,+1.2,530,248,894,156,840,80,4214,141,480
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,CHI,NBA,,572,16848,,,,6%,94%,+2.7,+1.3,478,226,789,134,764,74,3772,133,445
2 seasons,,NYK,NBA,,53,1055,,,,4%,96%,-6.4,-3.4,33,9,60,10,31,3,242,4,11
1 season,,MEM,NBA,,42,693,,,,8%,92%,+2.1,+5.7,19,13,45,12,45,3,200,4,24
