Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1967-68,21,BOS,NBA,SG,3,5,32.3,0.667,0,NA,NA,NA,39.1,NA,0,0,0,0.401
Career,NA,,NBA,,3,5,32.3,0.667,0,NA,NA,NA,39.1,NA,0,0,0,0.401
