Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,24,CLE,NBA,PG,5,0,73,2,6.9,0.286,0,1.5,0,2,5.4,0.364,0,0,NA,0.5,2.5,3,4.9,2,0,1,3,3.9
1991-92,26,CLE,NBA,PG,12,3,149,4.3,9.9,0.439,0.7,2.7,0.273,3.6,7.2,0.5,1.2,1.2,1,0.2,1.2,1.4,2.4,1.2,0,1,2.9,10.6
1993-94,28,CHI,NBA,PG,10,0,186,2.5,7,0.361,1.2,3.1,0.375,1.4,3.9,0.35,0.6,0.6,1,0.4,2.3,2.7,1.9,1.4,0,0.2,2.5,6.8
1994-95,29,CHI,NBA,PG,10,0,193,3.5,7.5,0.475,1.5,3.5,0.421,2.1,3.9,0.524,0.9,0.9,1,0.2,0.9,1.1,2.8,0.2,0,0,2.6,9.5
1995-96,30,CHI,NBA,PG,18,0,357,3.9,8.8,0.448,1.7,5.3,0.321,2.2,3.4,0.647,2.7,3.1,0.871,0.3,1.5,1.8,3.1,1.4,0,1.3,2.1,12.3
1996-97,31,CHI,NBA,PG,19,0,341,3.5,8.1,0.429,1.7,4.4,0.381,1.8,3.7,0.486,1.4,1.5,0.929,0.4,1.5,1.9,2.1,1.8,0.2,0.8,2.6,10
1997-98,32,CHI,NBA,PG,21,0,415,2.9,6.6,0.434,1.6,3.6,0.463,1.2,3,0.4,1.6,1.9,0.818,0.7,0.8,1.5,3,0.6,0,0.4,2.3,8.9
1998-99,33,SAS,NBA,PG,11,0,97,3,11.1,0.267,1.1,4.8,0.231,1.9,6.3,0.294,1.9,2.2,0.833,1.1,2.2,3.3,3,0.7,0,1.5,1.9,8.9
2000-01,35,SAS,NBA,PG,9,0,101,4.3,8.9,0.48,1.8,5.3,0.333,2.5,3.6,0.7,0.4,0.7,0.5,1.1,2.1,3.2,2.1,1.4,0.4,0.7,2.9,10.7
2001-02,36,POR,NBA,PG,3,0,39,5.5,12.9,0.429,1.8,7.4,0.25,3.7,5.5,0.667,4.6,4.6,1,0,3.7,3.7,4.6,0.9,0,0.9,5.5,17.5
2002-03,37,SAS,NBA,PG,10,0,46,5.5,8.6,0.636,3.9,4.7,0.833,1.6,3.9,0.4,2.3,3.1,0.75,0.8,1.6,2.3,4.7,0.8,0,0.8,4.7,17.2
Career,NA,,NBA,,128,3,1997,3.5,8.1,0.426,1.5,4.1,0.37,1.9,4,0.482,1.5,1.7,0.876,0.5,1.5,2,2.8,1.1,0.1,0.7,2.6,10
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHI,NBA,,78,0,1492,3.3,7.6,0.434,1.6,4.1,0.386,1.7,3.5,0.49,1.6,1.8,0.88,0.4,1.3,1.8,2.7,1.1,0,0.7,2.4,9.8
3 seasons,NA,SAS,NBA,,30,0,244,4,9.7,0.409,1.9,5,0.382,2.1,4.7,0.438,1.3,1.8,0.75,1,2.1,3.1,3,1,0.1,1,2.8,11.2
2 seasons,NA,CLE,NBA,,17,3,222,3.6,8.9,0.4,0.5,2.3,0.214,3.1,6.6,0.463,0.8,0.8,1,0.3,1.6,1.9,3.2,1.5,0,1,2.9,8.4
1 season,NA,POR,NBA,,3,0,39,5.5,12.9,0.429,1.8,7.4,0.25,3.7,5.5,0.667,4.6,4.6,1,0,3.7,3.7,4.6,0.9,0,0.9,5.5,17.5
