Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,23,PHI,NBA,C,1,1,20:05,8,13,0.615,2,4,0.5,1,1,1,3,8,1,1,2,0,3,19
2018-19,24,PHI,NBA,C,1,1,23:11,4,12,0.333,0,3,0,2,4,0.5,6,12,1,1,1,1,2,10
2019-20,25,PHI,NBA,C,1,1,29:10,8,13,0.615,0,2,0,6,8,0.75,2,10,1,0,0,2,3,22
Career,NA,,NBA,,3,3,72,20,38,0.526,2,9,0.222,9,13,0.692,11,30,3,2,3,3,8,51
