Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,32,FTW,NBA,NA,66,NA,NA,0.421,0.415,NA,NA,NA,NA,NA,2.2,2.8,5,NA
1950-51,33,TOT,NBA,NA,56,NA,NA,0.413,0.382,NA,NA,NA,NA,NA,0.5,1.3,1.9,NA
1950-51,33,FTW,NBA,NA,21,NA,NA,0.338,0.468,NA,NA,NA,NA,NA,-0.6,0.4,-0.2,NA
1950-51,33,TRI,NBA,NA,35,NA,NA,0.459,0.332,NA,NA,NA,NA,NA,1.2,0.9,2.1,NA
Career,NA,,NBA,NA,122,NA,NA,0.418,0.403,NA,NA,NA,NA,NA,2.8,4.1,6.9,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,NBA,NA,87,NA,NA,0.407,0.424,NA,NA,NA,NA,NA,1.6,3.2,4.8,NA
1 season,NA,TRI,NBA,NA,35,NA,NA,0.459,0.332,NA,NA,NA,NA,NA,1.2,0.9,2.1,NA
