Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,32,FTW,NBA,NA,66,NA,NA,3.2,9.3,0.344,2.9,3.9,0.742,NA,1.4,2.5,9.3
1950-51,33,TOT,NBA,NA,56,NA,NA,1.9,6,0.325,1.9,2.3,0.82,4.1,1.4,2.1,5.8
1950-51,33,FTW,NBA,NA,21,NA,NA,1.3,5.9,0.218,2.2,2.8,0.81,3,0.8,1.7,4.8
1950-51,33,TRI,NBA,NA,35,NA,NA,2.3,6,0.389,1.7,2,0.829,4.8,1.8,2.3,6.3
Career,NA,,NBA,NA,122,NA,NA,2.6,7.8,0.337,2.4,3.1,0.768,4.1,1.4,2.3,7.7
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,NBA,NA,87,NA,NA,2.7,8.5,0.323,2.7,3.6,0.755,3,1.2,2.3,8.2
1 season,NA,TRI,NBA,NA,35,NA,NA,2.3,6,0.389,1.7,2,0.829,4.8,1.8,2.3,6.3
