Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,23,CAR,ABA,C,4,NA,51,6,16,0.375,0,0,NA,6,16,0.375,0.375,3,3,1,NA,NA,12,2,NA,NA,11,15
1970-71,24,FLO,ABA,C,1,NA,2,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,0,0,0,NA,0,0,2
Career,NA,,ABA,,5,NA,53,7,18,0.389,0,0,NA,7,18,0.389,0.389,3,3,1,0,0,12,2,NA,0,11,17
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CAR,ABA,,4,NA,51,6,16,0.375,0,0,NA,6,16,0.375,0.375,3,3,1,NA,NA,12,2,NA,NA,11,15
1 season,NA,FLO,ABA,,1,NA,2,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,0,0,0,NA,0,0,2
