Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,23,CAR,ABA,C,4,51,8.3,0.433,0,0.188,NA,NA,10.7,5.2,NA,NA,NA,NA,0,0.1,0,0.011
1970-71,24,FLO,ABA,C,1,2,23.9,0.5,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0.079
Career,NA,,ABA,,5,53,8.9,0.44,0,0.167,NA,NA,10.7,5,NA,0,NA,NA,0,0.1,0,0.014
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CAR,ABA,,4,51,8.3,0.433,0,0.188,NA,NA,10.7,5.2,NA,NA,NA,NA,0,0.1,0,0.011
1 season,NA,FLO,ABA,,1,2,23.9,0.5,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0.079
