Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,23,CAR,ABA,C,4,NA,51,4.2,11.3,0.375,0,0,NA,4.2,11.3,0.375,2.1,2.1,1,NA,NA,8.5,1.4,NA,NA,7.8,10.6
1970-71,24,FLO,ABA,C,1,NA,2,18,36,0.5,0,0,NA,18,36,0.5,0,0,NA,0,0,0,0,NA,0,0,36
Career,NA,,ABA,,5,NA,53,4.8,12.2,0.389,0,0,NA,4.8,12.2,0.389,2,2,1,0,0,8.2,1.4,NA,0,7.5,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CAR,ABA,,4,NA,51,4.2,11.3,0.375,0,0,NA,4.2,11.3,0.375,2.1,2.1,1,NA,NA,8.5,1.4,NA,NA,7.8,10.6
1 season,NA,FLO,ABA,,1,NA,2,18,36,0.5,0,0,NA,18,36,0.5,0,0,NA,0,0,0,0,NA,0,0,36
