Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Bo Kimble,,0.1,0,0
Jared Cunningham,59.5,0.1,0,0
Jarell Eddie,46.7,0.1,0.1,0
Ira Bowman,43.0,0.1,0.1,0
Dell Demps,30.7,0.2,0,0
Trey Johnson,28.8,0.1,0,-0.1
Jamison Brewer,15.3,0.2,0,0
Dominique Jones,14.4,0.2,0,0
Willie Smith,12.9,0.3,0,0
Awvee Storey,12.5,0.2,0.1,0
Dwight Buycks,9.4,0.2,0.1,0
