,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,26,TOT,ABA,,12,,0,,,,4,7,,,,,,,24
1969-70,26,DNR,ABA,,7,,0,,,,2,3,,,,,,,15
1969-70,26,PTP,ABA,,12,,0,,,,4,7,,,,,,,24
Career,,,,,12,,0,,,,4,7,,,,,,,24
1 Season,,PTP,ABA,,12,,0,,,,4,7,,,,,,,24
1 Season,,DNR,ABA,,7,,0,,,,2,3,,,,,,,15
