Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,26,TOT,ABA,SF,52,779,9.1,0.423,0.011,0.269,NA,NA,14.1,7.2,18.1,17.4,NA,-0.7,0.8,0.1,0.007
1969-70,26,DNR,ABA,SF,12,140,12.9,0.468,0,0.261,NA,NA,15.7,3.7,12,15.4,NA,0,0.2,0.2,0.079
1969-70,26,PTP,ABA,SF,40,639,8.3,0.414,0.013,0.271,NA,NA,13.8,7.9,19.2,17.9,NA,-0.7,0.6,-0.1,-0.009
Career,NA,,ABA,,52,779,9.1,0.423,0.011,0.269,NA,NA,14.1,7.2,18.1,17.4,NA,-0.7,0.8,0.1,0.007
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PTP,ABA,,40,639,8.3,0.414,0.013,0.271,NA,NA,13.8,7.9,19.2,17.9,NA,-0.7,0.6,-0.1,-0.009
1 season,NA,DNR,ABA,,12,140,12.9,0.468,0,0.261,NA,NA,15.7,3.7,12,15.4,NA,0,0.2,0.2,0.079
