Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,ORL,NBA,SF,72,5,1221,6.8,13.7,0.497,0,0,NA,6.8,13.7,0.497,4.8,6.7,0.722,5.5,5.2,10.7,1.2,0.7,0.5,1.5,4.5,18.5
1990-91,23,ORL,NBA,SF,67,1,877,5.9,10.8,0.548,0,0,NA,5.9,10.8,0.548,3.7,5.2,0.717,5,5.4,10.4,1,1.1,0.3,1.3,5.1,15.6
1991-92,24,TOT,NBA,SF,10,0,45,6.4,14.4,0.444,0,0,NA,6.4,14.4,0.444,4,4.8,0.833,1.6,3.2,4.8,1.6,0,0,2.4,5.6,16.8
1991-92,24,PHI,NBA,SF,8,0,32,5.6,12.4,0.455,0,0,NA,5.6,12.4,0.455,5.6,6.8,0.833,2.3,2.3,4.5,2.3,0,0,3.4,6.8,16.9
1991-92,24,CHH,NBA,SF,2,0,13,8.3,19.4,0.429,0,0,NA,8.3,19.4,0.429,0,0,NA,0,5.5,5.5,0,0,0,0,2.8,16.6
Career,NA,,NBA,,149,6,2143,6.4,12.5,0.513,0,0,NA,6.4,12.5,0.513,4.4,6,0.722,5.2,5.2,10.4,1.1,0.9,0.4,1.4,4.8,17.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ORL,NBA,,139,6,2098,6.4,12.5,0.515,0,0,NA,6.4,12.5,0.515,4.4,6.1,0.72,5.3,5.3,10.6,1.1,0.9,0.4,1.4,4.8,17.2
1 season,NA,PHI,NBA,,8,0,32,5.6,12.4,0.455,0,0,NA,5.6,12.4,0.455,5.6,6.8,0.833,2.3,2.3,4.5,2.3,0,0,3.4,6.8,16.9
1 season,NA,CHH,NBA,,2,0,13,8.3,19.4,0.429,0,0,NA,8.3,19.4,0.429,0,0,NA,0,5.5,5.5,0,0,0,0,2.8,16.6
