Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Doug Lee,,0.4,0.4,0
James White,85.6,0.5,0.3,0
Anthony Jones,85.1,0.5,0.3,0
Pete Myers,81.4,0.5,0.3,-0.1
Jordan McRae,73.7,0.5,0.4,0.2
Alan Anderson,72.1,0.4,0.3,0.1
James Young,71.9,0.3,0.3,0.1
Elliot Williams,67.7,0.3,0.3,0.1
Corey Beck,67.0,0.4,0.2,-0.1
Briante Weber,65.5,0.4,0.3,0
Delaney Rudd,63.0,0.6,0.3,0.1
