Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Doug Lee,,0.4,0.4,0,NA
James White,85.6,0.5,0.3,0,NA
Anthony Jones,85.1,0.5,0.3,0,NA
Jordan McRae,73.7,0.5,0.4,0.2,NA
Corey Beck,67.0,0.4,0.2,-0.1,NA
James Young,66.8,0.3,0.3,0.1,0.1
Briante Weber,65.5,0.4,0.3,0,NA
Darrin Hancock,62.4,0.5,0.4,0.2,NA
Markel Brown,62.0,0.6,0.5,0,NA
Elliot Williams,61.8,0.3,0.3,0.1,0
Kennard Winchester,59.8,0.5,0.4,0.3,NA
