Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2003-04,25,SAC,NBA,PF,73,976,14.6,0.541,0,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,NA,1.7,0.9,2.6,0.129,NA,-0.8,-0.4,-1.2,0.2
2004-05,26,SAC,NBA,PF,81,1668,14.9,0.566,0.006,0.227,8.4,14.7,11.5,10.5,1.6,0.8,11.5,16.2,NA,3.1,1.2,4.3,0.124,NA,-0.6,-0.3,-0.9,0.5
2005-06,27,CHI,NBA,PF,62,1329,13.6,0.524,0.01,0.234,6.6,14.6,10.6,11.5,1.4,0.9,13.6,21.3,NA,0.7,1.8,2.5,0.09,NA,-1.5,0.4,-1.1,0.3
2006-07,28,WAS,NBA,PF,37,700,13.6,0.567,0.009,0.24,7,15.2,11,9,1.2,1.1,14.7,18.3,NA,0.8,0.3,1.1,0.078,NA,-2.1,-1.1,-3.2,-0.2
2007-08,29,WAS,NBA,C,80,1554,11.8,0.496,0.004,0.156,6,14.7,10.2,14.2,1.8,0.9,14.7,17.3,NA,0.6,1.2,1.7,0.053,NA,-2.3,-0.3,-2.6,-0.2
2008-09,30,WAS,NBA,C,77,1521,13.9,0.57,0.002,0.197,5.6,12.1,8.8,10.3,2.2,1.1,13,17.1,NA,1.8,0.7,2.4,0.076,NA,-1.7,-0.2,-2,0
2009-10,31,NOH,NBA,C,75,1410,11.6,0.522,0.012,0.152,4.8,14.7,9.7,7.9,2.3,0.8,13.5,19.5,NA,0,1.2,1.3,0.044,NA,-3.9,0.2,-3.7,-0.6
2010-11,32,PHI,NBA,C,10,71,1.2,0.477,0,0.267,3.2,13,8.1,4.1,0,0,19.3,13.5,NA,-0.1,0.1,0,-0.019,NA,-8.9,-1.4,-10.3,-0.1
Career,NA,,NBA,,495,9229,13.3,0.538,0.007,0.21,6.8,14.3,10.5,10.3,1.8,0.9,13.3,17.9,NA,8.6,7.3,15.9,0.083,NA,-1.9,-0.2,-2.1,-0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,WAS,NBA,,194,3775,13,0.54,0.004,0.189,6,13.7,9.8,11.7,1.9,1,14,17.4,NA,3.1,2.1,5.3,0.067,NA,-2,-0.4,-2.5,-0.4
2 seasons,NA,SAC,NBA,,154,2644,14.8,0.557,0.004,0.261,9.3,14.9,12.1,9.4,1.8,0.8,11.8,16.3,NA,4.8,2.1,6.9,0.126,NA,-0.7,-0.3,-1,0.7
1 season,NA,NOH,NBA,,75,1410,11.6,0.522,0.012,0.152,4.8,14.7,9.7,7.9,2.3,0.8,13.5,19.5,NA,0,1.2,1.3,0.044,NA,-3.9,0.2,-3.7,-0.6
1 season,NA,CHI,NBA,,62,1329,13.6,0.524,0.01,0.234,6.6,14.6,10.6,11.5,1.4,0.9,13.6,21.3,NA,0.7,1.8,2.5,0.09,NA,-1.5,0.4,-1.1,0.3
1 season,NA,PHI,NBA,,10,71,1.2,0.477,0,0.267,3.2,13,8.1,4.1,0,0,19.3,13.5,NA,-0.1,0.1,0,-0.019,NA,-8.9,-1.4,-10.3,-0.1
