Season,Team,Lg,Salary
2016-17,Dallas Mavericks,NBA,"$239,767"
2016-17,Brooklyn Nets,NBA,"$202,300"
2017-18,Dallas Mavericks,NBA,"$1,312,611"
2018-19,Sacramento Kings,NBA,"$3,000,000"
Career,(may be incomplete),,"$4,754,678"
