,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2016-17,23,TOT,NBA,39:05,11,17,9,11,6,10,6,6,3,5,5,9,4,1,3,5,32,24.6
2016-17,23,BRK,NBA,25:38,5,11,2,6,3,6,4,4,3,2,4,5,1,1,3,5,13,8.4
2016-17,23,DAL,NBA,39:05,11,17,9,11,6,10,6,6,2,5,5,9,4,1,3,5,32,24.6
2017-18,24,DAL,NBA,42:51,9,16,7,10,6,11,7,8,3,10,11,12,4,1,4,5,24,21.4
2018-19,25,SAC,NBA,38:30,7,13,4,6,5,8,5,5,2,5,7,6,3,1,2,3,19,19.6
2019-20,26,SAC,NBA,28:36,6,12,3,6,6,10,6,7,2,4,4,4,2,1,2,4,17,13.4
Career,,,,42:51,11,17,9,11,6,11,7,8,3,10,11,12,4,1,4,5,32,24.6
2 Seasons,,DAL,NBA,42:51,11,17,9,11,6,11,7,8,3,10,11,12,4,1,4,5,32,24.6
2 Seasons,,SAC,NBA,38:30,7,13,4,6,6,10,6,7,2,5,7,6,3,1,2,4,19,19.6
1 Season,,BRK,NBA,25:38,5,11,2,6,3,6,4,4,3,2,4,5,1,1,3,5,13,8.4
