Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Yogi Ferrell,,3,1.9,1.8
Quinn Buckner,93.7,3.2,2,1.5
Mike Glenn,93.5,2.8,2.1,1.9
Adrian Smith,93.4,3.4,1.9,1.8
Isaiah Rider,93.2,3.4,1.9,1.7
Tony Allen,91.6,2.7,1.9,1.7
Marko Jarić,91.4,2.8,1.9,1.5
Quinton Ross,91.2,3.2,1.7,1.6
Al Ferrari,91.0,3.3,1.9,1.4
Mike Butler,90.9,3.1,2.3,1.6
Foots Walker,90.0,3,2.3,1.5
