Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,24,INO,NBA,PF,63,NA,NA,221,619,0.357,84,133,0.632,310,76,190,526
1951-52,25,INO,NBA,PF,63,NA,1829,240,604,0.397,168,223,0.753,479,107,210,648
1952-53,26,INO,NBA,PF,70,NA,2327,225,560,0.402,168,242,0.694,528,130,274,618
1953-54,27,TOT,NBA,PF,68,NA,1277,135,356,0.379,94,129,0.729,317,78,215,364
1953-54,27,MLH,NBA,PF,8,NA,125,16,36,0.444,9,16,0.563,30,10,19,41
1953-54,27,SYR,NBA,PF,60,NA,1152,119,320,0.372,85,113,0.752,287,68,196,323
Career,NA,,NBA,,264,NA,5433,821,2139,0.384,514,727,0.707,1634,391,889,2156
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,INO,NBA,,196,NA,4156,686,1783,0.385,420,598,0.702,1317,313,674,1792
1 season,NA,SYR,NBA,,60,NA,1152,119,320,0.372,85,113,0.752,287,68,196,323
1 season,NA,MLH,NBA,,8,NA,125,16,36,0.444,9,16,0.563,30,10,19,41
