Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,24,INO,NBA,PF,3,NA,NA,0.163,0.714,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
1951-52,25,INO,NBA,PF,2,78,13.3,0.393,0.296,NA,NA,NA,10.5,NA,-0.1,0.2,0,0.029
1952-53,26,INO,NBA,PF,2,47,2.5,0.275,0.313,NA,NA,NA,9.8,NA,-0.2,0.1,-0.1,-0.125
1953-54,27,SYR,NBA,PF,13,358,15.6,0.495,0.579,NA,NA,NA,13,NA,0.5,0.4,0.9,0.126
Career,NA,,NBA,,20,483,14,0.438,0.503,NA,NA,NA,12.3,NA,0.1,0.7,0.8,0.086
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SYR,NBA,,13,358,15.6,0.495,0.579,NA,NA,NA,13,NA,0.5,0.4,0.9,0.126
3 seasons,NA,INO,NBA,,7,125,9.2,0.319,0.36,NA,NA,NA,10.2,NA,-0.5,0.3,-0.2,-0.029
