Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,24,INO,NBA,PF,63,NA,NA,NA,NA,0.357,NA,NA,0.632,NA,NA,NA,NA
1951-52,25,INO,NBA,PF,63,NA,1829,4.7,11.9,0.397,3.3,4.4,0.753,9.4,2.1,4.1,12.8
1952-53,26,INO,NBA,PF,70,NA,2327,3.5,8.7,0.402,2.6,3.7,0.694,8.2,2,4.2,9.6
1953-54,27,TOT,NBA,PF,68,NA,1277,3.8,10,0.379,2.6,3.6,0.729,8.9,2.2,6.1,10.3
1953-54,27,MLH,NBA,PF,8,NA,125,4.6,10.4,0.444,2.6,4.6,0.563,8.6,2.9,5.5,11.8
1953-54,27,SYR,NBA,PF,60,NA,1152,3.7,10,0.372,2.7,3.5,0.752,9,2.1,6.1,10.1
Career,NA,,NBA,,264,NA,5433,4,10.1,0.384,2.8,3.9,0.707,8.8,2.1,4.6,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,INO,NBA,,196,NA,4156,4,10.1,0.385,2.9,4,0.702,8.7,2.1,4.2,11
1 season,NA,SYR,NBA,,60,NA,1152,3.7,10,0.372,2.7,3.5,0.752,9,2.1,6.1,10.1
1 season,NA,MLH,NBA,,8,NA,125,4.6,10.4,0.444,2.6,4.6,0.563,8.6,2.9,5.5,11.8
