,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,23,PHI,NBA,SG,9,142,58%,42%,,,,+5.9,+9.8,5,3,4,1,3,1,31,0,2
2014-15,25,GSW,NBA,SG,59,657,1%,79%,20%,,,+1.3,-11.4,17,6,25,3,17,4,108,4,11
2015-16,26,TOT,NBA,SG,53,773,10%,87%,3%,,,-3.8,-5.4,11,23,33,3,15,7,126,3,20
2015-16,26,ATL,NBA,SG,26,263,,99%,1%,,,-4.1,-8.3,6,5,10,1,4,3,26,0,8
2015-16,26,CHI,NBA,SG,27,510,15%,80%,4%,,,-3.7,-2.4,5,18,23,2,11,4,100,3,12
2016-17,27,NYK,NBA,SG,82,1639,13%,61%,26%,,,-1.1,+4.8,46,13,53,3,32,7,232,6,21
2017-18,28,CHI,NBA,SG,72,2265,,57%,42%,1%,,-4.6,+7.1,50,23,71,1,58,8,351,16,30
2018-19,29,TOT,NBA,SG,82,2607,,53%,46%,1%,,-8.2,-3.8,71,21,75,4,37,20,345,10,32
2018-19,29,CHI,NBA,SG,38,1325,,64%,35%,1%,,-11.6,-4.5,33,9,36,3,16,11,197,3,16
2018-19,29,MEM,NBA,SG,44,1282,,42%,56%,2%,,-4.6,-3.0,38,12,39,1,21,9,148,7,16
2019-20,30,IND,NBA,SG,65,1617,,22%,76%,2%,,+2.4,+0.2,20,11,66,4,23,17,208,5,23
Career,,,NBA,,422,9700,4%,54%,41%,1%,,-3.2,+0.4,220,100,327,19,185,64,1401,44,139
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,137,4100,2%,62%,35%,1%,,-6.8,+2.2,88,50,130,6,85,23,648,22,58
1 season,,NYK,NBA,,82,1639,13%,61%,26%,,,-1.1,+4.8,46,13,53,3,32,7,232,6,21
1 season,,IND,NBA,,65,1617,,22%,76%,2%,,+2.4,+0.2,20,11,66,4,23,17,208,5,23
1 season,,GSW,NBA,,59,657,1%,79%,20%,,,+1.3,-11.4,17,6,25,3,17,4,108,4,11
1 season,,MEM,NBA,,44,1282,,42%,56%,2%,,-4.6,-3.0,38,12,39,1,21,9,148,7,16
1 season,,ATL,NBA,,26,263,,99%,1%,,,-4.1,-8.3,6,5,10,1,4,3,26,0,8
1 season,,PHI,NBA,,9,142,58%,42%,,,,+5.9,+9.8,5,3,4,1,3,1,31,0,2
