,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,23,PHI,NBA,27:45,3,9,1,5,2,6,4,4,0,4,4,3,2,2,3,3,11,8.3
2014-15,25,GSW,NBA,35:33,9,16,5,7,5,9,6,6,2,4,4,5,5,1,2,3,23,17.3
2015-16,26,TOT,NBA,38:10,9,15,5,7,5,13,6,8,2,5,6,5,3,4,4,5,29,24.0
2015-16,26,ATL,NBA,29:06,3,9,2,5,3,7,2,2,2,4,4,2,3,4,2,3,9,5.6
2015-16,26,CHI,NBA,38:10,9,15,5,7,5,13,6,8,2,5,6,5,3,2,4,5,29,24.0
2016-17,27,NYK,NBA,40:09,7,15,5,13,6,10,6,7,4,8,9,5,6,2,3,4,20,19.0
2017-18,28,CHI,NBA,45:23,10,20,7,12,6,11,8,8,4,9,10,7,4,3,5,6,27,24.0
2018-19,29,TOT,NBA,46:51,9,20,6,13,6,11,6,6,3,11,13,7,5,2,4,5,30,24.4
2018-19,29,CHI,NBA,46:51,9,18,6,13,4,6,5,5,3,11,13,7,5,2,4,5,27,24.4
2018-19,29,MEM,NBA,42:36,9,20,6,11,6,11,6,6,3,7,9,5,5,2,4,5,30,22.3
2019-20,30,IND,NBA,39:03,7,14,6,11,4,8,6,7,3,7,7,6,6,5,3,5,22,23.3
Career,,,,46:51,10,20,7,13,6,13,8,8,4,11,13,7,6,5,5,6,30,24.4
3 Seasons,,CHI,NBA,46:51,10,20,7,13,6,13,8,8,4,11,13,7,5,3,5,6,29,24.4
1 Season,,NYK,NBA,40:09,7,15,5,13,6,10,6,7,4,8,9,5,6,2,3,4,20,19.0
1 Season,,IND,NBA,39:03,7,14,6,11,4,8,6,7,3,7,7,6,6,5,3,5,22,23.3
1 Season,,GSW,NBA,35:33,9,16,5,7,5,9,6,6,2,4,4,5,5,1,2,3,23,17.3
1 Season,,MEM,NBA,42:36,9,20,6,11,6,11,6,6,3,7,9,5,5,2,4,5,30,22.3
1 Season,,ATL,NBA,29:06,3,9,2,5,3,7,2,2,2,4,4,2,3,4,2,3,9,5.6
1 Season,,PHI,NBA,27:45,3,9,1,5,2,6,4,4,0,4,4,3,2,2,3,3,11,8.3
