Season,Team,Lg,Salary
2014-15,Golden State Warriors,NBA,"$816,482"
2015-16,Chicago Bulls,NBA,"$947,300"
2016-17,New York Knicks,NBA,"$1,015,696"
2017-18,Chicago Bulls,NBA,"$4,615,385"
2018-19,Memphis Grizzlies,NBA,"$4,384,616"
Career,(may be incomplete),,"$11,779,479"
