Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1981-82,23,MIL,NBA,C,6,112,13,0.609,0,0.292,6.2,26.6,15.4,6.6,0.9,8.3,24.9,13.7,NA,0,0.1,0.1,0.06,NA,-3.4,4,0.6,0.1
1982-83,24,MIL,NBA,PF,9,206,12,0.445,0.016,0.079,10.9,22.4,16.5,7.5,2.2,4.2,20.7,16.8,NA,-0.2,0.4,0.3,0.061,NA,-1.2,1.3,0.1,0.1
1983-84,25,MIL,NBA,PF,16,368,10,0.545,0,0.615,8.7,20,14.8,4,0.7,3.9,21.4,14.7,NA,-0.1,0.7,0.6,0.078,NA,-2.4,0.7,-1.7,0
1984-85,26,MIL,NBA,C,8,203,12.3,0.466,0,0.533,16.5,19.7,18.2,10.3,1.4,4.3,17.8,18.3,NA,-0.1,0.3,0.2,0.044,NA,-1.7,1.2,-0.5,0.1
1985-86,27,MIL,NBA,C,14,335,18.4,0.65,0.01,0.563,12.9,20.9,16.8,5.3,1,4,14,18.5,NA,0.7,0.4,1.1,0.156,NA,1.6,0.8,2.4,0.4
1986-87,28,SEA,NBA,C,9,206,10.6,0.459,0,0.4,14.4,16.2,15.2,4.3,1.7,4,14.5,13.6,NA,0,0.3,0.3,0.067,NA,-3,-0.1,-3.2,-0.1
1987-88,29,SEA,NBA,C,5,77,17.4,0.729,0,0.294,14,28,21.3,8.1,0.6,4,17.2,12.4,NA,0.2,0.1,0.3,0.177,NA,1,2.6,3.5,0.1
1988-89,30,SEA,NBA,C,8,160,13.9,0.555,0,0.667,8.7,18.8,13.5,1.7,0.6,8.6,15.1,15.4,NA,0.2,0.2,0.3,0.103,NA,-2.8,2,-0.8,0
1990-91,32,GSW,NBA,C,6,72,9.6,0.478,0,0.2,11.2,34.5,22.7,3.8,0,6.1,22.7,21.1,NA,-0.2,0.1,-0.1,-0.046,NA,-5.7,-0.9,-6.6,-0.1
1991-92,33,GSW,NBA,C,4,47,8.2,0.465,0,0.333,6.9,20.9,13.5,2.8,0,5.4,14.9,17.6,NA,0,0,0,-0.016,NA,-6,-1,-7.1,-0.1
1997-98,39,POR,NBA,C,2,11,-8,0.333,0,0,10.5,11.6,11,0,0,7.5,40,20.1,NA,-0.1,0,-0.1,-0.275,NA,-19.3,-1.5,-20.8,-0.1
Career,NA,,NBA,,87,1797,12.8,0.541,0.004,0.442,11.4,21.2,16.3,5.5,1.1,4.9,18.1,16.2,NA,0.5,2.5,3,0.081,NA,-1.8,1,-0.8,0.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MIL,NBA,,53,1224,13.3,0.552,0.006,0.457,11.3,21.2,16.3,6.2,1.2,4.5,18.6,16.6,NA,0.4,1.8,2.3,0.089,NA,-1.1,1.2,0.1,0.7
3 seasons,NA,SEA,NBA,,22,443,12.9,0.537,0,0.481,12.3,19.2,15.6,4.1,1.1,5.7,15.2,14,NA,0.4,0.5,0.9,0.099,NA,-2.3,1.1,-1.1,0.1
2 seasons,NA,GSW,NBA,,10,119,9.1,0.473,0,0.25,9.5,29.2,19.1,3.4,0,5.8,19.9,19.7,NA,-0.2,0.1,-0.1,-0.034,NA,-5.8,-1,-6.8,-0.1
1 season,NA,POR,NBA,,2,11,-8,0.333,0,0,10.5,11.6,11,0,0,7.5,40,20.1,NA,-0.1,0,-0.1,-0.275,NA,-19.3,-1.5,-20.8,-0.1
