,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1978-79,20,ARIZONAST,29,584,104,209,,,47,84,,194,25,,,,,255,.498,,.560,20.1,8.8,6.7,0.9
1979-80,21,ARIZONAST,27,793,133,264,,,58,104,,231,56,,,,,324,.504,,.558,29.4,12.0,8.6,2.1
1980-81,22,ARIZONAST,26,845,158,282,,,85,123,,251,48,,,,,401,.560,,.691,32.5,15.4,9.7,1.8
Career,,,82,2222,395,755,,,190,311,,676,129,,,,,980,.523,,.611,27.1,12.0,8.2,1.6
