,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,19,ORL,NBA,SF,76,1974,,8%,82%,11%,,-12.0,-8.5,33,18,72,9,57,7,111,14,52
2013-14,20,ORL,NBA,SF,80,1950,,1%,86%,13%,,-7.8,-3.9,30,21,74,14,68,11,179,13,44
2014-15,21,ORL,NBA,SF,45,674,,6%,80%,14%,,-5.3,+0.9,14,7,36,5,18,2,55,5,8
2015-16,22,POR,NBA,SF,78,1457,,2%,70%,28%,,+1.3,+0.9,19,19,77,8,50,2,161,9,29
2016-17,23,POR,NBA,SF,77,2223,,,68%,32%,,+2.7,+6.6,25,34,117,8,57,3,217,13,51
2017-18,24,POR,NBA,SF,59,1264,,,78%,22%,,+0.3,-3.7,14,9,59,9,26,2,131,5,17
2018-19,25,POR,NBA,SF,60,1415,,,80%,20%,,+7.6,+5.8,21,9,81,10,38,3,175,9,21
2019-20,26,TOT,NBA,SF,62,1427,,34%,57%,9%,,+2.2,+2.7,26,7,97,12,31,2,162,6,13
2019-20,26,LAC,NBA,SF,50,1141,,42%,48%,10%,,+4.0,-3.9,23,5,76,10,20,1,114,4,11
2019-20,26,NYK,NBA,SF,12,286,,,94%,7%,,-5.5,+1.0,3,2,21,2,11,1,48,2,2
Career,,,NBA,,537,12384,,6%,75%,19%,,-1.6,0.0,182,124,613,75,345,32,1191,74,235
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,POR,NBA,,274,6359,,,73%,26%,,+3.0,+3.1,79,71,334,35,171,10,684,36,118
3 seasons,,ORL,NBA,,201,4598,,5%,83%,12%,,-9.2,-5.2,77,46,182,28,143,20,345,32,104
1 season,,LAC,NBA,,50,1141,,42%,48%,10%,,+4.0,-3.9,23,5,76,10,20,1,114,4,11
1 season,,NYK,NBA,,12,286,,,94%,7%,,-5.5,+1.0,3,2,21,2,11,1,48,2,2
