,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,19,ORL,NBA,50:58,11,21,3,5,9,19,6,9,6,8,14,3,6,4,4,6,28,25.0
2013-14,20,ORL,NBA,45:56,9,14,3,7,7,11,6,8,5,8,10,4,5,3,6,5,22,17.8
2014-15,21,ORL,NBA,36:09,8,15,2,5,6,10,5,6,5,7,7,4,4,2,5,5,18,15.6
2015-16,22,POR,NBA,33:00,8,16,2,6,7,11,6,9,7,9,16,4,4,3,4,5,20,21.1
2016-17,23,POR,NBA,39:17,10,15,3,7,9,12,5,8,6,7,11,4,5,4,4,6,23,22.2
2017-18,24,POR,NBA,37:50,9,16,5,5,7,13,4,6,3,6,8,4,6,4,3,4,22,21.8
2018-19,25,POR,NBA,39:32,9,14,2,5,8,10,7,8,4,8,10,4,4,4,4,5,26,25.0
2019-20,26,TOT,NBA,40:53,6,13,5,7,6,9,4,6,5,9,14,6,4,3,4,5,17,15.0
2019-20,26,LAC,NBA,36:27,6,10,3,5,6,7,4,6,5,9,14,3,4,3,4,5,15,15.0
2019-20,26,NYK,NBA,40:53,6,13,5,7,6,9,3,6,4,6,7,6,3,2,2,5,17,13.9
Career,,,,50:58,11,21,5,7,9,19,7,9,7,9,16,6,6,4,6,6,28,25.0
4 Seasons,,POR,NBA,39:32,10,16,5,7,9,13,7,9,7,9,16,4,6,4,4,6,26,25.0
3 Seasons,,ORL,NBA,50:58,11,21,3,7,9,19,6,9,6,8,14,4,6,4,6,6,28,25.0
1 Season,,LAC,NBA,36:27,6,10,3,5,6,7,4,6,5,9,14,3,4,3,4,5,15,15.0
1 Season,,NYK,NBA,40:53,6,13,5,7,6,9,3,6,4,6,7,6,3,2,2,5,17,13.9
