Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,NYK,BAA,NA,59,NA,NA,201,695,0.289,113,149,0.758,NA,37,109,515
1947-48,25,TOT,BAA,NA,41,NA,NA,110,414,0.266,58,73,0.795,NA,23,61,278
1947-48,25,NYK,BAA,NA,4,NA,NA,1,14,0.071,3,4,0.75,NA,1,3,5
1947-48,25,WSC,BAA,NA,37,NA,NA,109,400,0.273,55,69,0.797,NA,22,58,273
1948-49,26,WSC,BAA,NA,60,NA,NA,154,541,0.285,134,164,0.817,NA,114,140,442
1949-50,27,BOS,NBA,NA,68,NA,NA,275,865,0.318,143,191,0.749,NA,200,153,693
1950-51,28,BOS,NBA,NA,65,NA,NA,206,651,0.316,223,270,0.826,260,244,156,635
Career,NA,,TOT,NA,293,NA,NA,946,3166,0.299,671,847,0.792,260,618,619,2563
,NA,,BAA,NA,160,NA,NA,465,1650,0.282,305,386,0.79,NA,174,310,1235
,NA,,NBA,NA,133,NA,NA,481,1516,0.317,366,461,0.794,260,444,309,1328
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,NA,133,NA,NA,481,1516,0.317,366,461,0.794,260,444,309,1328
2 seasons,NA,WSC,BAA,NA,97,NA,NA,263,941,0.279,189,233,0.811,NA,136,198,715
2 seasons,NA,NYK,BAA,NA,63,NA,NA,202,709,0.285,116,153,0.758,NA,38,112,520
