Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,NYK,BAA,NA,59,NA,NA,3.4,11.8,0.289,1.9,2.5,0.758,NA,0.6,1.8,8.7
1947-48,25,TOT,BAA,NA,41,NA,NA,2.7,10.1,0.266,1.4,1.8,0.795,NA,0.6,1.5,6.8
1947-48,25,NYK,BAA,NA,4,NA,NA,0.3,3.5,0.071,0.8,1,0.75,NA,0.3,0.8,1.3
1947-48,25,WSC,BAA,NA,37,NA,NA,2.9,10.8,0.273,1.5,1.9,0.797,NA,0.6,1.6,7.4
1948-49,26,WSC,BAA,NA,60,NA,NA,2.6,9,0.285,2.2,2.7,0.817,NA,1.9,2.3,7.4
1949-50,27,BOS,NBA,NA,68,NA,NA,4,12.7,0.318,2.1,2.8,0.749,NA,2.9,2.3,10.2
1950-51,28,BOS,NBA,NA,65,NA,NA,3.2,10,0.316,3.4,4.2,0.826,4,3.8,2.4,9.8
Career,NA,,TOT,NA,293,NA,NA,3.2,10.8,0.299,2.3,2.9,0.792,4,2.1,2.1,8.7
,NA,,BAA,NA,160,NA,NA,2.9,10.3,0.282,1.9,2.4,0.79,NA,1.1,1.9,7.7
,NA,,NBA,NA,133,NA,NA,3.6,11.4,0.317,2.8,3.5,0.794,4,3.3,2.3,10
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,NA,133,NA,NA,3.6,11.4,0.317,2.8,3.5,0.794,4,3.3,2.3,10
2 seasons,NA,WSC,BAA,NA,97,NA,NA,2.7,9.7,0.279,1.9,2.4,0.811,NA,1.4,2,7.4
2 seasons,NA,NYK,BAA,NA,63,NA,NA,3.2,11.3,0.285,1.8,2.4,0.758,NA,0.6,1.8,8.3
