Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,30,CHI,NBA,PF,18,NA,467,5.8,13.3,0.434,1.4,2.4,0.609,3.1,8.9,12,2.5,0.9,1,4.7,13,NA,NA,94
Career,NA,,NBA,,18,NA,467,5.8,13.3,0.434,1.4,2.4,0.609,3.1,8.9,12,2.5,0.9,1,4.7,13,NA,NA,94
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,18,NA,467,5.8,13.3,0.434,1.4,2.4,0.609,3.1,8.9,12,2.5,0.9,1,4.7,13,NA,NA,94
