,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,TOT,NBA,C,65,1054,,,,52%,48%,-6.2,-1.0,17,8,50,6,17,0,98,4,16
2000-01,28,WAS,NBA,C,13,178,,,,,100%,+9.2,+17.3,3,2,9,2,4,0,17,1,6
2000-01,28,LAC,NBA,C,52,876,,,,63%,37%,-9.6,-8.0,14,6,41,4,13,0,81,3,10
2001-02,29,SAS,NBA,C,42,234,,,,31%,69%,-12.3,-20.7,4,7,15,3,5,0,21,2,5
2002-03,30,LAC,NBA,PF,30,648,,,,77%,23%,-15.3,-12.8,12,4,23,1,16,0,43,4,8
2003-04,31,GSW,NBA,C,12,64,,,,5%,95%,-17.5,-17.1,1,1,2,0,2,0,2,0,1
Career,,,NBA,,149,2000,,,,56%,44%,-10.2,-7.7,34,20,90,10,40,0,164,10,30
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,82,1524,,,,69%,31%,-12.0,-10.0,26,10,64,5,29,0,124,7,18
1 season,,SAS,NBA,,42,234,,,,31%,69%,-12.3,-20.7,4,7,15,3,5,0,21,2,5
1 season,,WAS,NBA,,13,178,,,,,100%,+9.2,+17.3,3,2,9,2,4,0,17,1,6
1 season,,GSW,NBA,,12,64,,,,5%,95%,-17.5,-17.1,1,1,2,0,2,0,2,0,1
