Season,Team,Lg,Salary
1991-92,San Antonio Spurs,NBA,"$175,000"
1994-95,Charlotte Hornets,NBA,"$139,500"
1995-96,Charlotte Hornets,NBA,"$250,000"
Career,(may be incomplete),,"$564,500"
