Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,MIL,NBA,C,9,NA,103,11,23,0.478,NA,NA,NA,11,23,0.478,0.478,6,11,0.545,5,10,15,3,5,3,6,20,28
1983-84,29,DET,NBA,C,5,NA,129,16,37,0.432,0,0,NA,16,37,0.432,0.432,6,10,0.6,9,21,30,7,5,7,3,14,38
1984-85,30,DET,NBA,C,9,1,142,25,46,0.543,0,0,NA,25,46,0.543,0.543,13,15,0.867,9,27,36,4,8,2,6,27,63
1985-86,31,DET,NBA,C,4,0,55,4,10,0.4,0,0,NA,4,10,0.4,0.4,0,0,NA,3,10,13,0,0,2,1,11,8
1986-87,32,UTA,NBA,C,2,0,3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,1,0,0
Career,NA,,NBA,,29,1,432,56,116,0.483,0,0,NA,56,116,0.483,0.483,25,36,0.694,26,68,94,14,18,14,17,72,137
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,18,1,326,45,93,0.484,0,0,NA,45,93,0.484,0.484,19,25,0.76,21,58,79,11,13,11,10,52,109
1 season,NA,MIL,NBA,,9,NA,103,11,23,0.478,NA,NA,NA,11,23,0.478,0.478,6,11,0.545,5,10,15,3,5,3,6,20,28
1 season,NA,UTA,NBA,,2,0,3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,1,0,0
